Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-06-12,Metro,Route_2,20:59,21:59,43,Station_13,Station_16,9
2023-06-12,Train,Route_3,12:14,13:42,85,Station_8,Station_5,8
2023-06-12,Metro,Route_3,06:25,07:24,63,Station_1,Station_1,7
2023-06-12,Metro,Route_4,10:04,10:31,57,Station_3,Station_15,3
2023-06-12,Metro,Route_4,06:41,07:17,74,Station_10,Station_12,8
2023-06-12,Bus,Route_7,19:08,20:49,85,Station_14,Station_11,2
2023-06-12,Tram,Route_5,10:56,13:02,60,Station_10,Station_11,11
2023-06-12,Train,Route_9,21:22,23:13,16,Station_7,Station_4,14
2023-06-12,Train,Route_4,12:24,13:23,64,Station_18,Station_12,4
2023-06-12,Bus,Route_9,20:11,21:15,96,Station_12,Station_11,6
2023-06-12,Tram,Route_4,16:19,17:45,42,Station_9,Station_15,4
2023-06-12,Train,Route_6,20:47,21:14,44,Station_9,Station_5,13
2023-06-12,Tram,Route_1,10:54,12:24,46,Station_16,Station_19,10
2023-06-12,Metro,Route_7,18:00,19:25,46,Station_10,Station_9,1
2023-06-12,Train,Route_1,21:57,23:47,54,Station_10,Station_11,2
2023-06-12,Bus,Route_5,07:42,08:43,85,Station_14,Station_3,13
2023-06-13,Tram,Route_7,21:23,23:25,25,Station_7,Station_8,6
2023-06-13,Bus,Route_3,11:06,11:55,15,Station_1,Station_1,9
2023-06-13,Metro,Route_9,12:55,13:39,42,Station_11,Station_17,5
2023-06-13,Tram,Route_9,17:49,19:51,92,Station_9,Station_13,8
2023-06-13,Bus,Route_9,10:25,11:35,65,Station_18,Station_4,9
2023-06-13,Metro,Route_9,07:52,09:12,81,Station_5,Station_13,7
2023-06-13,Train,Route_7,22:21,23:15,3,Station_6,Station_16,1
2023-06-13,Tram,Route_2,05:35,07:06,91,Station_13,Station_4,13
2023-06-13,Bus,Route_8,03:25,04:52,85,Station_4,Station_17,14
2023-06-13,Bus,Route_10,07:52,09:12,22,Station_7,Station_20,8
2023-06-13,Train,Route_8,07:34,08:01,76,Station_5,Station_5,13
2023-06-13,Metro,Route_5,05:16,06:23,20,Station_5,Station_14,5
2023-06-13,Metro,Route_4,20:11,22:14,70,Station_3,Station_2,15
2023-06-13,Train,Route_7,08:45,10:15,89,Station_13,Station_7,4
2023-06-13,Tram,Route_7,09:15,11:07,63,Station_1,Station_4,4
2023-06-13,Tram,Route_6,12:32,13:01,22,Station_9,Station_4,11
2023-06-13,Bus,Route_10,10:35,12:21,4,Station_18,Station_7,11
2023-06-13,Tram,Route_8,06:45,07:38,53,Station_10,Station_10,5
2023-06-13,Bus,Route_8,20:02,21:06,73,Station_20,Station_13,15
2023-06-13,Metro,Route_4,15:52,17:30,68,Station_14,Station_1,0
2023-06-13,Train,Route_3,18:16,18:50,15,Station_20,Station_15,10
2023-06-13,Tram,Route_5,11:23,13:16,52,Station_10,Station_19,2
2023-06-13,Train,Route_6,19:08,19:22,2,Station_8,Station_14,9
2023-06-13,Bus,Route_7,05:33,07:18,54,Station_5,Station_12,0
2023-06-13,Metro,Route_3,20:58,22:41,67,Station_12,Station_15,2
2023-06-13,Bus,Route_1,16:38,18:00,71,Station_8,Station_5,5
2023-06-13,Bus,Route_2,16:25,17:14,87,Station_7,Station_16,5
2023-06-13,Train,Route_2,05:27,05:54,54,Station_14,Station_9,10
2023-06-13,Bus,Route_1,12:37,13:20,89,Station_5,Station_13,9
2023-06-13,Metro,Route_3,09:49,10:29,59,Station_11,Station_1,3
2023-06-13,Metro,Route_7,11:21,11:49,28,Station_18,Station_20,0
2023-06-13,Tram,Route_7,06:51,07:31,22,Station_11,Station_3,6
2023-06-14,Metro,Route_6,07:39,09:20,80,Station_18,Station_17,14
2023-06-14,Bus,Route_2,21:06,22:31,66,Station_4,Station_12,0
2023-06-14,Tram,Route_8,10:29,12:05,10,Station_19,Station_13,7
2023-06-14,Tram,Route_7,05:53,07:14,3,Station_18,Station_8,0
2023-06-14,Bus,Route_1,05:07,06:37,79,Station_4,Station_19,5
2023-06-14,Tram,Route_8,16:49,17:42,59,Station_13,Station_3,8
2023-06-14,Train,Route_4,07:17,08:19,95,Station_12,Station_11,2
2023-06-14,Metro,Route_5,13:43,15:40,33,Station_12,Station_19,14
2023-06-14,Train,Route_7,13:13,13:39,75,Station_16,Station_3,5
2023-06-14,Train,Route_2,08:03,08:50,48,Station_13,Station_2,3
2023-06-14,Bus,Route_7,19:54,21:51,11,Station_6,Station_5,7
2023-06-14,Train,Route_5,16:33,17:59,13,Station_6,Station_7,3
2023-06-14,Tram,Route_6,10:08,10:45,11,Station_14,Station_15,7
2023-06-14,Bus,Route_3,17:35,18:26,61,Station_9,Station_17,0
2023-06-14,Metro,Route_4,07:37,08:03,32,Station_20,Station_11,1
2023-06-14,Train,Route_7,05:42,07:21,68,Station_20,Station_11,8
2023-06-14,Metro,Route_7,10:03,11:11,24,Station_4,Station_13,1
2023-06-14,Tram,Route_4,08:41,10:08,49,Station_3,Station_15,6
2023-06-14,Train,Route_6,08:22,09:22,52,Station_1,Station_17,1
2023-06-14,Metro,Route_4,22:02,24:07,94,Station_4,Station_19,9
2023-06-14,Bus,Route_7,03:22,04:45,81,Station_5,Station_14,11
2023-06-14,Tram,Route_10,13:34,14:33,93,Station_5,Station_9,15
2023-06-14,Metro,Route_4,14:13,14:57,32,Station_11,Station_2,3
2023-06-14,Train,Route_8,12:17,12:59,57,Station_15,Station_9,15
2023-06-14,Tram,Route_2,21:04,22:48,58,Station_15,Station_2,10
2023-06-14,Train,Route_10,05:36,05:50,40,Station_2,Station_19,0
2023-06-14,Bus,Route_4,06:18,06:41,94,Station_18,Station_8,6
2023-06-14,Tram,Route_5,14:30,15:15,10,Station_13,Station_14,11
2023-06-14,Train,Route_1,05:27,07:06,5,Station_16,Station_2,8
2023-06-14,Train,Route_8,06:07,07:04,12,Station_7,Station_6,6
2023-06-14,Tram,Route_1,19:18,20:08,73,Station_10,Station_14,1
2023-06-14,Metro,Route_9,16:37,17:58,36,Station_7,Station_3,13
2023-06-15,Tram,Route_5,16:26,17:13,43,Station_14,Station_8,0
2023-06-15,Train,Route_2,07:38,09:38,61,Station_19,Station_4,14
2023-06-15,Metro,Route_9,09:31,10:28,9,Station_18,Station_17,0
2023-06-15,Bus,Route_7,18:51,19:31,15,Station_9,Station_2,12
2023-06-15,Metro,Route_1,10:25,12:25,23,Station_9,Station_20,15
2023-06-15,Bus,Route_8,17:36,19:23,29,Station_3,Station_7,9
2023-06-15,Metro,Route_6,14:37,15:11,16,Station_7,Station_12,5
2023-06-15,Train,Route_9,16:10,16:35,15,Station_1,Station_9,5
2023-06-15,Tram,Route_3,12:25,14:10,53,Station_2,Station_13,15
2023-06-15,Metro,Route_9,21:53,22:35,46,Station_7,Station_2,3
2023-06-15,Bus,Route_10,05:49,07:33,47,Station_11,Station_6,8
2023-06-15,Bus,Route_5,21:14,22:08,33,Station_8,Station_11,6
2023-06-15,Bus,Route_8,05:42,07:25,28,Station_8,Station_6,8
2023-06-15,Tram,Route_1,07:34,08:47,12,Station_18,Station_2,4
2023-06-15,Train,Route_5,06:55,08:28,77,Station_13,Station_2,8
2023-06-15,Metro,Route_9,14:45,16:02,6,Station_2,Station_19,10
2023-06-15,Bus,Route_7,14:16,15:14,14,Station_12,Station_17,1
2023-06-15,Tram,Route_3,21:34,22:40,8,Station_9,Station_15,5
2023-06-15,Bus,Route_10,15:41,17:47,53,Station_7,Station_13,7
2023-06-15,Metro,Route_1,20:58,22:30,52,Station_17,Station_2,3
2023-06-15,Metro,Route_2,18:35,19:07,60,Station_11,Station_10,7
2023-06-15,Tram,Route_9,14:43,15:52,44,Station_12,Station_1,1
2023-06-15,Bus,Route_5,22:15,23:54,41,Station_8,Station_16,15
2023-06-15,Tram,Route_3,07:15,07:46,69,Station_18,Station_7,10
2023-06-15,Metro,Route_7,06:14,07:45,77,Station_3,Station_3,3
2023-06-15,Metro,Route_8,14:54,15:08,35,Station_4,Station_9,4
2023-06-15,Train,Route_7,14:37,16:01,81,Station_14,Station_14,11
2023-06-15,Train,Route_4,20:50,22:47,98,Station_7,Station_16,11
2023-06-15,Train,Route_7,08:18,08:34,97,Station_12,Station_9,14
2023-06-15,Train,Route_7,20:56,22:06,63,Station_8,Station_9,3
2023-06-15,Metro,Route_5,18:21,20:11,63,Station_16,Station_1,2
2023-06-15,Metro,Route_4,12:46,14:50,22,Station_11,Station_1,9
2023-06-16,Bus,Route_4,14:13,15:12,61,Station_20,Station_17,8
2023-06-16,Metro,Route_7,12:09,13:05,56,Station_15,Station_12,3
2023-06-16,Train,Route_2,10:13,10:50,26,Station_13,Station_7,7
2023-06-16,Train,Route_3,17:05,18:02,21,Station_1,Station_14,11
2023-06-16,Metro,Route_3,12:48,14:35,13,Station_2,Station_14,8
2023-06-16,Train,Route_9,08:18,09:05,27,Station_1,Station_17,3
2023-06-16,Metro,Route_4,18:28,19:39,2,Station_11,Station_18,4
2023-06-16,Metro,Route_4,07:02,08:32,53,Station_5,Station_7,7
2023-06-16,Train,Route_8,22:11,23:56,63,Station_8,Station_17,13
2023-06-16,Metro,Route_2,10:08,10:21,10,Station_18,Station_15,10
2023-06-16,Train,Route_4,12:25,13:18,36,Station_5,Station_13,10
2023-06-16,Bus,Route_7,19:41,21:10,42,Station_15,Station_12,5
2023-06-16,Bus,Route_4,10:35,12:31,56,Station_13,Station_1,0
2023-06-16,Train,Route_3,10:44,11:38,10,Station_9,Station_7,6
2023-06-16,Tram,Route_1,18:42,19:50,66,Station_15,Station_4,9
2023-06-16,Tram,Route_4,05:14,06:20,53,Station_18,Station_2,3
2023-06-16,Metro,Route_2,15:34,17:08,35,Station_12,Station_18,3
2023-06-16,Tram,Route_3,07:01,08:21,46,Station_12,Station_18,0
2023-06-16,Tram,Route_3,06:26,06:39,71,Station_14,Station_14,12
2023-06-16,Bus,Route_8,22:19,24:02,92,Station_2,Station_1,9
2023-06-16,Bus,Route_9,09:33,10:39,72,Station_18,Station_9,5
2023-06-16,Train,Route_10,05:35,06:21,12,Station_15,Station_12,12
2023-06-16,Tram,Route_5,16:43,18:37,73,Station_7,Station_16,4
2023-06-16,Metro,Route_5,09:31,11:01,97,Station_19,Station_10,8
2023-06-16,Train,Route_7,09:17,11:08,31,Station_16,Station_9,13
2023-06-16,Bus,Route_6,12:53,13:22,74,Station_18,Station_3,15
2023-06-16,Tram,Route_1,21:59,22:59,61,Station_15,Station_11,6
2023-06-16,Tram,Route_7,06:39,08:15,92,Station_13,Station_18,10
2023-06-16,Train,Route_7,17:06,18:00,13,Station_18,Station_3,3
2023-06-16,Train,Route_10,17:01,18:54,6,Station_10,Station_4,13
2023-06-16,Metro,Route_1,11:03,11:33,48,Station_8,Station_3,13
2023-06-16,Tram,Route_4,05:50,06:07,51,Station_12,Station_2,3
2023-06-17,Bus,Route_4,06:52,07:54,67,Station_14,Station_18,9
2023-06-17,Metro,Route_4,12:45,13:56,5,Station_4,Station_16,10
2023-06-17,Metro,Route_9,20:38,22:06,77,Station_17,Station_15,15
2023-06-17,Bus,Route_3,06:07,07:59,16,Station_4,Station_7,11
2023-06-17,Tram,Route_2,14:39,15:44,49,Station_20,Station_9,11
2023-06-17,Train,Route_3,19:40,20:24,35,Station_1,Station_9,4
2023-06-17,Tram,Route_6,17:55,19:31,78,Station_11,Station_4,9
2023-06-17,Bus,Route_10,09:54,11:43,58,Station_4,Station_17,12
2023-06-17,Tram,Route_10,08:44,09:03,59,Station_3,Station_9,5
2023-06-17,Bus,Route_4,03:07,05:07,96,Station_17,Station_17,15
2023-06-17,Train,Route_6,21:31,22:03,12,Station_18,Station_20,6
2023-06-17,Train,Route_1,06:54,07:42,17,Station_3,Station_2,13
2023-06-17,Tram,Route_2,12:13,14:09,28,Station_19,Station_13,12
2023-06-17,Bus,Route_10,20:20,20:57,46,Station_3,Station_18,12
2023-06-17,Metro,Route_9,16:17,17:04,67,Station_13,Station_14,5
2023-06-17,Metro,Route_10,17:51,18:45,18,Station_3,Station_20,4
2023-06-17,Metro,Route_6,10:49,12:28,27,Station_7,Station_6,2
2023-06-17,Train,Route_4,17:18,18:48,89,Station_2,Station_12,11
2023-06-17,Bus,Route_9,08:35,10:06,42,Station_5,Station_4,9
2023-06-17,Train,Route_7,18:01,19:51,18,Station_19,Station_4,4
2023-06-17,Tram,Route_10,09:52,11:03,32,Station_3,Station_11,0
2023-06-17,Train,Route_8,21:37,22:45,58,Station_20,Station_2,0
2023-06-17,Tram,Route_1,10:07,10:29,4,Station_14,Station_4,6
2023-06-17,Bus,Route_5,14:33,15:34,3,Station_14,Station_8,12
2023-06-17,Train,Route_6,12:31,14:18,48,Station_20,Station_17,1
2023-06-17,Metro,Route_10,07:58,08:43,80,Station_2,Station_16,2
2023-06-17,Tram,Route_4,16:47,18:49,80,Station_16,Station_10,14
2023-06-17,Metro,Route_10,06:17,08:10,34,Station_2,Station_17,9
2023-06-17,Metro,Route_2,06:36,07:28,100,Station_19,Station_6,1
2023-06-17,Tram,Route_8,12:46,13:15,22,Station_12,Station_17,8
2023-06-17,Train,Route_7,17:58,18:17,27,Station_1,Station_17,1
2023-06-17,Metro,Route_7,10:18,11:33,16,Station_7,Station_11,0
2023-06-18,Bus,Route_3,12:57,13:28,96,Station_8,Station_10,14
2023-06-18,Metro,Route_10,14:09,16:18,56,Station_12,Station_6,12
2023-06-18,Train,Route_1,18:52,20:27,41,Station_2,Station_13,1
2023-06-18,Bus,Route_3,09:37,10:15,40,Station_20,Station_8,5
2023-06-18,Train,Route_8,09:43,10:28,48,Station_4,Station_19,10
2023-06-18,Train,Route_8,11:54,13:54,82,Station_8,Station_18,4
2023-06-18,Tram,Route_6,17:22,19:21,74,Station_8,Station_1,4
2023-06-18,Train,Route_8,11:45,12:46,59,Station_20,Station_19,14
2023-06-18,Tram,Route_2,13:32,14:23,55,Station_1,Station_1,9
2023-06-18,Tram,Route_8,08:48,11:00,69,Station_14,Station_14,13
2023-06-18,Train,Route_1,18:28,19:15,31,Station_18,Station_15,1
2023-06-18,Bus,Route_1,08:30,09:10,19,Station_7,Station_20,0
2023-06-18,Metro,Route_8,17:32,19:24,77,Station_18,Station_4,6
2023-06-18,Bus,Route_9,15:11,17:11,45,Station_12,Station_11,12
2023-06-18,Bus,Route_7,07:57,09:06,80,Station_15,Station_14,1
2023-06-18,Tram,Route_6,14:56,15:02,84,Station_11,Station_3,2
2023-06-18,Bus,Route_1,03:29,05:11,20,Station_11,Station_20,6
2023-06-18,Train,Route_9,11:28,13:03,25,Station_20,Station_10,1
2023-06-18,Tram,Route_4,22:46,23:16,54,Station_18,Station_1,9
2023-06-18,Bus,Route_3,10:39,12:00,26,Station_17,Station_19,3
2023-06-18,Bus,Route_9,16:29,18:28,17,Station_12,Station_10,6
2023-06-18,Bus,Route_4,17:38,18:30,1,Station_4,Station_5,15
2023-06-18,Bus,Route_1,21:24,22:01,76,Station_2,Station_10,6
2023-06-18,Metro,Route_1,16:38,18:15,67,Station_19,Station_16,9
2023-06-18,Bus,Route_5,15:07,15:44,96,Station_2,Station_9,1
2023-06-18,Metro,Route_10,10:49,12:40,93,Station_14,Station_10,14
2023-06-18,Metro,Route_10,05:58,06:32,69,Station_18,Station_11,7
2023-06-18,Train,Route_3,21:46,22:58,4,Station_20,Station_19,8
2023-06-18,Tram,Route_7,21:23,23:20,90,Station_16,Station_6,15
2023-06-18,Metro,Route_3,10:38,12:42,26,Station_10,Station_4,11
2023-06-18,Train,Route_5,20:34,22:43,63,Station_11,Station_3,10
2023-06-18,Metro,Route_9,19:20,20:10,42,Station_19,Station_11,0
2023-06-19,Bus,Route_5,16:30,16:46,91,Station_20,Station_13,4
2023-06-19,Train,Route_2,16:23,18:11,20,Station_12,Station_7,4
2023-06-19,Train,Route_3,10:50,11:07,73,Station_8,Station_13,4
2023-06-19,Metro,Route_8,17:29,18:39,4,Station_8,Station_6,13
2023-06-19,Bus,Route_7,12:37,13:54,100,Station_6,Station_6,11
2023-06-19,Bus,Route_1,13:10,15:03,29,Station_3,Station_6,5
2023-06-19,Tram,Route_9,22:25,22:37,86,Station_15,Station_5,10
2023-06-19,Metro,Route_3,22:07,24:12,40,Station_15,Station_9,5
2023-06-19,Tram,Route_9,20:59,21:33,34,Station_13,Station_6,2
2023-06-19,Metro,Route_8,18:15,19:59,83,Station_14,Station_1,9
2023-06-19,Bus,Route_1,10:24,12:18,45,Station_3,Station_1,9
2023-06-19,Bus,Route_3,18:00,18:27,19,Station_10,Station_10,1
2023-06-19,Metro,Route_3,22:46,23:06,72,Station_3,Station_12,5
2023-06-19,Bus,Route_1,20:21,21:20,100,Station_8,Station_9,9
2023-06-19,Bus,Route_9,03:46,04:44,87,Station_3,Station_2,2
2023-06-19,Tram,Route_3,09:57,11:56,2,Station_6,Station_14,3
2023-06-19,Train,Route_10,16:21,17:53,30,Station_13,Station_16,5
2023-06-19,Bus,Route_2,19:51,20:54,82,Station_1,Station_14,0
2023-06-19,Tram,Route_7,08:56,10:25,35,Station_15,Station_16,4
2023-06-19,Bus,Route_9,06:01,08:03,4,Station_9,Station_18,2
2023-06-19,Bus,Route_4,17:59,18:47,9,Station_5,Station_10,3
2023-06-19,Tram,Route_4,08:57,09:39,9,Station_19,Station_11,13
2023-06-19,Metro,Route_9,13:00,13:24,90,Station_8,Station_19,12
2023-06-19,Bus,Route_1,03:04,03:45,13,Station_15,Station_14,10
2023-06-19,Train,Route_1,13:48,15:38,84,Station_13,Station_6,7
2023-06-19,Bus,Route_4,21:06,22:10,43,Station_12,Station_5,11
2023-06-19,Bus,Route_7,08:54,09:15,94,Station_9,Station_8,9
2023-06-19,Tram,Route_6,07:46,09:29,29,Station_4,Station_2,11
2023-06-19,Train,Route_8,13:21,15:00,4,Station_8,Station_11,15
2023-06-19,Tram,Route_8,14:56,16:50,27,Station_8,Station_15,10
2023-06-19,Tram,Route_5,21:42,23:25,47,Station_5,Station_7,4
2023-06-19,Tram,Route_1,17:04,18:50,81,Station_16,Station_2,5
2023-06-20,Bus,Route_7,07:02,08:16,21,Station_12,Station_19,10
2023-06-20,Tram,Route_2,14:13,15:58,9,Station_9,Station_19,1
2023-06-20,Tram,Route_10,09:20,09:59,25,Station_11,Station_1,3
2023-06-20,Bus,Route_4,16:42,18:07,2,Station_13,Station_7,3
2023-06-20,Tram,Route_9,21:20,22:37,31,Station_4,Station_19,15
2023-06-20,Bus,Route_3,17:12,18:44,24,Station_7,Station_17,12
2023-06-20,Tram,Route_7,07:52,09:30,20,Station_2,Station_18,3
2023-06-20,Tram,Route_9,14:05,14:57,22,Station_3,Station_15,10
2023-06-20,Tram,Route_9,06:54,07:45,91,Station_16,Station_10,12
2023-06-20,Bus,Route_8,12:11,13:11,68,Station_11,Station_11,15
2023-06-20,Train,Route_6,05:22,06:49,2,Station_9,Station_6,1
2023-06-20,Tram,Route_7,20:31,21:15,30,Station_14,Station_6,14
2023-06-20,Train,Route_6,12:42,14:34,41,Station_15,Station_16,6
2023-06-20,Bus,Route_2,21:46,22:37,62,Station_8,Station_7,6
2023-06-20,Bus,Route_10,07:18,08:51,12,Station_2,Station_14,6
2023-06-20,Train,Route_7,18:26,19:27,77,Station_17,Station_1,7
2023-06-20,Bus,Route_7,11:10,13:00,73,Station_17,Station_6,11
2023-06-20,Train,Route_3,09:30,11:20,90,Station_20,Station_11,10
2023-06-20,Bus,Route_7,08:52,10:30,24,Station_2,Station_17,0
2023-06-20,Train,Route_1,13:31,15:30,91,Station_17,Station_6,0
2023-06-20,Bus,Route_8,09:08,10:13,25,Station_20,Station_20,12
2023-06-20,Metro,Route_3,10:12,11:15,81,Station_2,Station_10,11
2023-06-20,Tram,Route_3,15:52,17:18,22,Station_5,Station_2,10
2023-06-20,Train,Route_1,12:21,14:12,85,Station_2,Station_16,3
2023-06-20,Train,Route_8,15:38,17:44,19,Station_11,Station_7,7
2023-06-20,Metro,Route_2,09:34,10:31,65,Station_19,Station_13,13
2023-06-20,Bus,Route_1,08:29,09:06,60,Station_6,Station_10,0
2023-06-20,Train,Route_7,14:43,14:59,93,Station_9,Station_8,13
2023-06-20,Train,Route_1,16:23,17:29,14,Station_16,Station_5,11
2023-06-20,Metro,Route_9,09:16,09:20,81,Station_12,Station_17,0
2023-06-20,Tram,Route_8,18:44,19:14,81,Station_20,Station_16,9
2023-06-20,Tram,Route_5,22:24,23:59,11,Station_5,Station_14,4
2023-06-21,Metro,Route_10,21:35,23:37,6,Station_9,Station_2,9
2023-06-21,Metro,Route_4,19:10,21:13,26,Station_12,Station_8,10
2023-06-21,Tram,Route_6,19:00,20:19,74,Station_1,Station_14,12
2023-06-21,Metro,Route_4,10:00,10:43,86,Station_13,Station_16,9
2023-06-21,Tram,Route_5,06:42,07:40,76,Station_16,Station_5,11
2023-06-21,Bus,Route_2,21:32,21:46,67,Station_11,Station_3,13
2023-06-21,Train,Route_9,19:56,21:20,9,Station_14,Station_3,2
2023-06-21,Metro,Route_10,11:35,12:35,16,Station_5,Station_17,2
2023-06-21,Train,Route_6,20:03,21:12,44,Station_1,Station_6,10
2023-06-21,Metro,Route_8,16:32,16:49,43,Station_18,Station_10,7
2023-06-21,Train,Route_5,15:01,16:25,87,Station_19,Station_6,9
2023-06-21,Tram,Route_1,07:17,08:16,90,Station_5,Station_9,2
2023-06-21,Train,Route_4,05:30,07:37,97,Station_5,Station_20,7
2023-06-21,Bus,Route_5,18:14,18:38,70,Station_10,Station_11,14
2023-06-21,Bus,Route_4,15:59,16:50,37,Station_20,Station_20,10
2023-06-21,Bus,Route_6,18:32,20:33,53,Station_20,Station_1,2
2023-06-21,Metro,Route_2,10:48,11:57,47,Station_12,Station_6,4
2023-06-21,Bus,Route_7,21:45,22:20,74,Station_7,Station_11,14
2023-06-21,Train,Route_6,06:37,07:20,72,Station_1,Station_13,12
2023-06-21,Bus,Route_2,09:14,10:13,66,Station_6,Station_10,6
2023-06-21,Bus,Route_4,15:20,15:38,8,Station_4,Station_11,4
2023-06-21,Bus,Route_7,03:38,04:57,65,Station_16,Station_20,3
2023-06-21,Train,Route_4,15:14,15:33,97,Station_9,Station_17,2
2023-06-21,Bus,Route_9,08:17,09:21,71,Station_11,Station_5,1
2023-06-21,Bus,Route_5,20:17,21:55,67,Station_8,Station_14,12
2023-06-21,Metro,Route_3,17:23,19:10,69,Station_17,Station_3,6
2023-06-21,Bus,Route_2,13:31,15:02,75,Station_5,Station_14,10
2023-06-21,Tram,Route_7,19:31,20:37,99,Station_12,Station_9,15
2023-06-21,Metro,Route_8,09:55,10:04,65,Station_9,Station_19,8
2023-06-21,Train,Route_10,20:17,22:02,5,Station_5,Station_5,11
2023-06-21,Metro,Route_2,05:47,07:45,4,Station_6,Station_2,6
2023-06-21,Bus,Route_8,13:55,15:07,52,Station_15,Station_15,3
2023-06-22,Metro,Route_7,11:05,11:39,87,Station_4,Station_11,7
2023-06-22,Bus,Route_6,09:19,10:51,29,Station_14,Station_5,5
2023-06-22,Metro,Route_6,07:09,08:43,61,Station_15,Station_13,6
2023-06-22,Bus,Route_6,18:24,19:25,71,Station_19,Station_9,9
2023-06-22,Bus,Route_8,13:31,15:21,3,Station_10,Station_20,11
2023-06-22,Tram,Route_8,16:23,17:47,74,Station_11,Station_2,4
2023-06-22,Train,Route_8,06:01,07:33,39,Station_14,Station_20,8
2023-06-22,Bus,Route_7,14:00,14:51,100,Station_16,Station_19,8
2023-06-22,Train,Route_2,09:41,10:42,65,Station_3,Station_18,11
2023-06-22,Bus,Route_2,06:31,08:00,46,Station_7,Station_16,12
2023-06-22,Metro,Route_6,21:06,22:50,16,Station_2,Station_13,7
2023-06-22,Train,Route_10,16:35,17:20,31,Station_6,Station_18,3
2023-06-22,Tram,Route_9,13:28,14:29,98,Station_12,Station_13,9
2023-06-22,Tram,Route_4,15:03,15:54,71,Station_9,Station_20,3
2023-06-22,Tram,Route_2,08:33,09:16,3,Station_2,Station_18,1
2023-06-22,Bus,Route_4,21:25,23:15,51,Station_9,Station_14,5
2023-06-22,Train,Route_7,21:54,22:20,82,Station_13,Station_5,15
2023-06-22,Metro,Route_1,06:17,07:40,23,Station_12,Station_15,12
2023-06-22,Tram,Route_4,20:32,22:04,95,Station_5,Station_20,10
2023-06-22,Metro,Route_7,15:23,15:30,44,Station_18,Station_2,2
2023-06-22,Bus,Route_6,10:21,12:13,31,Station_1,Station_19,4
2023-06-22,Bus,Route_8,06:28,08:02,93,Station_1,Station_3,6
2023-06-22,Train,Route_8,07:59,08:23,44,Station_16,Station_7,0
2023-06-22,Bus,Route_7,16:20,18:16,2,Station_7,Station_5,9
2023-06-22,Metro,Route_8,17:54,18:57,100,Station_15,Station_9,9
2023-06-22,Train,Route_7,09:16,10:01,48,Station_12,Station_20,13
2023-06-22,Train,Route_5,16:58,17:08,1,Station_6,Station_17,5
2023-06-22,Metro,Route_1,20:36,21:07,84,Station_17,Station_10,15
2023-06-22,Metro,Route_1,11:39,11:57,90,Station_4,Station_6,1
2023-06-22,Train,Route_1,22:45,23:20,97,Station_17,Station_12,5
2023-06-22,Tram,Route_8,06:00,07:31,15,Station_1,Station_16,7
2023-06-22,Bus,Route_1,13:15,14:08,15,Station_18,Station_3,15
2023-06-23,Bus,Route_5,06:48,09:03,90,Station_13,Station_9,25
2023-06-23,Train,Route_10,11:11,13:26,23,Station_17,Station_7,67
2023-06-23,Metro,Route_10,11:29,13:35,46,Station_12,Station_15,12
2023-06-23,Bus,Route_4,08:09,11:09,73,Station_2,Station_1,70
2023-06-23,Tram,Route_4,16:23,17:54,20,Station_9,Station_18,65
2023-06-23,Tram,Route_4,10:09,11:27,52,Station_5,Station_8,60
2023-06-23,Metro,Route_2,16:44,19:28,29,Station_6,Station_1,54
2023-06-23,Tram,Route_10,12:59,13:43,70,Station_13,Station_18,41
2023-06-23,Bus,Route_3,21:54,24:10,12,Station_7,Station_19,45
2023-06-23,Metro,Route_1,15:01,15:39,98,Station_8,Station_15,24
2023-06-23,Metro,Route_6,19:36,21:01,59,Station_17,Station_6,24
2023-06-23,Metro,Route_5,12:31,13:34,40,Station_10,Station_16,31
2023-06-23,Train,Route_5,20:58,23:28,93,Station_18,Station_2,37
2023-06-23,Bus,Route_7,05:03,07:23,38,Station_7,Station_14,54
2023-06-23,Metro,Route_6,16:04,17:49,69,Station_7,Station_19,61
2023-06-23,Train,Route_5,06:20,08:01,2,Station_5,Station_12,62
2023-06-23,Tram,Route_8,07:22,08:35,66,Station_4,Station_2,14
2023-06-23,Tram,Route_4,16:37,19:21,99,Station_8,Station_5,58
2023-06-23,Metro,Route_5,14:13,16:24,15,Station_2,Station_2,56
2023-06-23,Tram,Route_7,19:45,21:05,72,Station_5,Station_6,18
2023-06-23,Train,Route_6,07:22,08:34,57,Station_19,Station_9,53
2023-06-23,Metro,Route_8,07:33,10:04,90,Station_3,Station_7,35
2023-06-23,Metro,Route_1,08:45,11:03,65,Station_12,Station_15,35
2023-06-23,Train,Route_8,17:22,19:35,37,Station_4,Station_11,67
2023-06-23,Train,Route_7,12:55,14:50,86,Station_11,Station_8,44
2023-06-23,Metro,Route_10,09:40,10:36,9,Station_6,Station_6,40
2023-06-23,Train,Route_4,15:19,17:24,34,Station_8,Station_5,31
2023-06-23,Train,Route_6,17:02,17:30,90,Station_18,Station_12,25
2023-06-23,Bus,Route_6,17:21,19:18,66,Station_4,Station_5,52
2023-06-23,Metro,Route_1,10:43,12:20,2,Station_12,Station_5,50
2023-06-23,Tram,Route_7,13:16,14:52,50,Station_20,Station_2,42
2023-06-23,Bus,Route_6,03:42,04:42,41,Station_9,Station_17,56
2023-06-24,Train,Route_3,22:27,23:57,23,Station_6,Station_19,1
