Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-01-12,Train,Route_7,13:43,14:47,63,Station_1,Station_16,15
2023-01-12,Bus,Route_2,09:48,11:37,30,Station_14,Station_19,13
2023-01-12,Metro,Route_7,10:09,11:07,41,Station_7,Station_10,8
2023-01-12,Train,Route_9,22:20,23:01,11,Station_18,Station_1,9
2023-01-12,Train,Route_8,11:11,12:08,70,Station_20,Station_18,12
2023-01-12,Tram,Route_5,22:28,22:56,75,Station_3,Station_19,12
2023-01-12,Train,Route_2,07:47,09:43,86,Station_14,Station_16,4
2023-01-12,Tram,Route_9,13:22,14:55,77,Station_12,Station_2,11
2023-01-12,Metro,Route_6,17:05,17:53,8,Station_2,Station_18,12
2023-01-12,Metro,Route_4,11:53,13:11,76,Station_3,Station_4,13
2023-01-12,Metro,Route_8,10:02,11:57,90,Station_2,Station_10,2
2023-01-12,Tram,Route_4,12:07,12:49,97,Station_7,Station_1,12
2023-01-12,Train,Route_1,06:29,08:24,83,Station_5,Station_4,2
2023-01-12,Tram,Route_3,15:59,17:58,65,Station_1,Station_19,10
2023-01-12,Bus,Route_10,20:25,21:19,34,Station_9,Station_12,9
2023-01-12,Tram,Route_7,08:59,10:25,95,Station_6,Station_4,3
2023-01-13,Tram,Route_5,13:58,14:26,19,Station_7,Station_18,7
2023-01-13,Metro,Route_3,10:37,11:12,86,Station_14,Station_12,7
2023-01-13,Metro,Route_8,10:53,11:51,58,Station_19,Station_4,1
2023-01-13,Bus,Route_4,06:17,07:15,31,Station_15,Station_5,1
2023-01-13,Tram,Route_9,06:13,07:55,42,Station_11,Station_18,15
2023-01-13,Metro,Route_3,07:17,09:19,75,Station_10,Station_5,9
2023-01-13,Train,Route_9,07:46,08:44,77,Station_7,Station_14,3
2023-01-13,Train,Route_6,21:04,22:56,94,Station_10,Station_1,11
2023-01-13,Train,Route_4,11:11,11:33,6,Station_11,Station_9,4
2023-01-13,Metro,Route_1,06:21,06:51,18,Station_11,Station_13,14
2023-01-13,Train,Route_1,16:08,17:26,54,Station_12,Station_15,15
2023-01-13,Metro,Route_7,18:34,20:21,84,Station_10,Station_6,11
2023-01-13,Bus,Route_4,20:41,21:29,19,Station_2,Station_8,11
2023-01-13,Train,Route_7,10:26,11:22,96,Station_16,Station_6,13
2023-01-13,Tram,Route_7,16:58,18:19,73,Station_4,Station_14,2
2023-01-13,Train,Route_4,06:30,08:11,1,Station_2,Station_12,2
2023-01-13,Train,Route_1,05:45,07:50,92,Station_5,Station_5,14
2023-01-13,Train,Route_8,10:56,11:58,7,Station_6,Station_17,14
2023-01-13,Train,Route_3,10:35,11:22,18,Station_7,Station_14,9
2023-01-13,Metro,Route_6,20:23,22:08,33,Station_8,Station_8,11
2023-01-13,Bus,Route_9,06:52,07:23,13,Station_17,Station_15,15
2023-01-13,Train,Route_2,22:19,24:13,70,Station_6,Station_19,13
2023-01-13,Metro,Route_1,05:33,07:44,82,Station_15,Station_7,13
2023-01-13,Train,Route_1,17:10,17:42,34,Station_20,Station_8,11
2023-01-13,Metro,Route_9,08:49,08:57,37,Station_11,Station_18,6
2023-01-13,Metro,Route_6,08:56,10:19,67,Station_9,Station_11,5
2023-01-13,Train,Route_10,15:38,16:41,30,Station_10,Station_17,6
2023-01-13,Bus,Route_5,19:30,21:14,88,Station_15,Station_3,1
2023-01-13,Bus,Route_6,19:10,20:21,32,Station_11,Station_4,8
2023-01-13,Metro,Route_3,20:00,20:44,76,Station_20,Station_13,10
2023-01-13,Train,Route_3,18:37,19:30,69,Station_4,Station_3,13
2023-01-13,Train,Route_7,17:25,17:39,22,Station_4,Station_19,10
2023-01-14,Metro,Route_3,13:19,15:11,89,Station_14,Station_17,10
2023-01-14,Train,Route_2,15:13,15:56,53,Station_15,Station_6,12
2023-01-14,Bus,Route_7,13:47,14:13,10,Station_16,Station_17,0
2023-01-14,Metro,Route_5,15:26,17:33,37,Station_5,Station_6,13
2023-01-14,Metro,Route_4,22:45,23:42,6,Station_5,Station_7,15
2023-01-14,Metro,Route_6,21:36,22:08,56,Station_2,Station_12,5
2023-01-14,Tram,Route_7,19:25,20:33,4,Station_4,Station_4,0
2023-01-14,Metro,Route_8,09:36,10:27,28,Station_5,Station_15,12
2023-01-14,Bus,Route_1,15:21,15:50,26,Station_9,Station_2,13
2023-01-14,Tram,Route_3,05:41,06:13,29,Station_14,Station_9,2
2023-01-14,Tram,Route_10,07:53,08:57,55,Station_9,Station_10,3
2023-01-14,Train,Route_2,19:32,20:12,97,Station_18,Station_12,15
2023-01-14,Train,Route_5,15:36,16:17,18,Station_17,Station_15,12
2023-01-14,Train,Route_8,07:42,08:27,46,Station_14,Station_15,2
2023-01-14,Tram,Route_7,11:56,12:40,71,Station_7,Station_11,11
2023-01-14,Tram,Route_1,16:08,18:11,5,Station_4,Station_3,8
2023-01-14,Bus,Route_10,15:00,16:50,97,Station_17,Station_16,12
2023-01-14,Train,Route_1,17:05,18:15,69,Station_16,Station_19,0
2023-01-14,Metro,Route_5,21:24,23:15,73,Station_3,Station_15,15
2023-01-14,Metro,Route_2,08:25,10:18,48,Station_18,Station_4,1
2023-01-14,Tram,Route_3,06:29,07:27,100,Station_11,Station_8,9
2023-01-14,Metro,Route_9,18:54,19:22,30,Station_5,Station_6,15
2023-01-14,Metro,Route_1,15:27,15:49,35,Station_9,Station_5,1
2023-01-14,Train,Route_7,06:20,07:44,91,Station_20,Station_8,9
2023-01-14,Bus,Route_6,21:45,22:00,98,Station_19,Station_3,0
2023-01-14,Tram,Route_8,05:28,06:50,88,Station_7,Station_5,14
2023-01-14,Bus,Route_6,13:01,14:32,12,Station_13,Station_14,0
2023-01-14,Tram,Route_10,15:23,17:31,34,Station_4,Station_4,13
2023-01-14,Metro,Route_2,08:13,09:45,50,Station_4,Station_2,11
2023-01-14,Metro,Route_6,18:57,20:12,26,Station_9,Station_14,4
2023-01-14,Bus,Route_4,22:13,24:10,91,Station_6,Station_3,13
2023-01-14,Metro,Route_8,16:08,16:12,40,Station_6,Station_19,3
2023-01-15,Tram,Route_1,12:49,12:53,33,Station_5,Station_17,3
2023-01-15,Metro,Route_6,12:40,13:44,41,Station_18,Station_14,2
2023-01-15,Train,Route_4,07:42,09:34,45,Station_17,Station_4,14
2023-01-15,Train,Route_9,19:08,20:38,31,Station_12,Station_18,2
2023-01-15,Tram,Route_3,13:09,14:50,88,Station_5,Station_8,13
2023-01-15,Metro,Route_3,12:02,13:43,2,Station_3,Station_2,12
2023-01-15,Tram,Route_1,20:04,20:10,64,Station_2,Station_7,1
2023-01-15,Bus,Route_1,10:33,12:43,93,Station_19,Station_19,13
2023-01-15,Metro,Route_8,06:19,08:06,32,Station_1,Station_6,4
2023-01-15,Bus,Route_2,14:52,16:36,55,Station_17,Station_14,7
2023-01-15,Metro,Route_8,05:36,06:28,50,Station_9,Station_17,11
2023-01-15,Metro,Route_7,14:48,16:34,94,Station_15,Station_18,5
2023-01-15,Bus,Route_3,19:29,20:54,83,Station_5,Station_2,2
2023-01-15,Tram,Route_2,05:26,07:25,77,Station_12,Station_5,7
2023-01-15,Train,Route_5,15:29,17:15,72,Station_19,Station_2,12
2023-01-15,Metro,Route_10,09:53,11:32,76,Station_13,Station_6,3
2023-01-15,Tram,Route_5,07:22,07:54,82,Station_20,Station_12,9
2023-01-15,Bus,Route_1,05:15,05:38,96,Station_17,Station_2,13
2023-01-15,Metro,Route_8,19:45,20:35,23,Station_7,Station_16,0
2023-01-15,Metro,Route_1,06:29,06:48,70,Station_17,Station_18,1
2023-01-15,Tram,Route_8,15:39,16:33,89,Station_18,Station_7,10
2023-01-15,Bus,Route_7,19:52,20:00,83,Station_18,Station_9,5
2023-01-15,Bus,Route_10,15:06,15:22,40,Station_13,Station_6,6
2023-01-15,Train,Route_1,11:01,12:28,89,Station_7,Station_18,14
2023-01-15,Train,Route_3,13:23,13:40,53,Station_5,Station_17,4
2023-01-15,Metro,Route_2,10:36,11:21,47,Station_13,Station_20,8
2023-01-15,Tram,Route_7,05:22,07:22,20,Station_7,Station_1,8
2023-01-15,Train,Route_10,09:20,09:57,3,Station_19,Station_13,14
2023-01-15,Train,Route_9,08:22,08:48,58,Station_6,Station_10,14
2023-01-15,Tram,Route_4,05:19,07:04,61,Station_20,Station_16,15
2023-01-15,Train,Route_7,18:07,18:52,3,Station_20,Station_3,10
2023-01-15,Train,Route_8,06:18,08:17,14,Station_17,Station_10,15
2023-01-16,Bus,Route_8,15:00,15:34,34,Station_16,Station_2,12
2023-01-16,Metro,Route_9,07:59,08:35,87,Station_4,Station_12,13
2023-01-16,Bus,Route_4,14:10,14:35,79,Station_17,Station_8,14
2023-01-16,Bus,Route_5,17:26,19:02,15,Station_20,Station_16,14
2023-01-16,Tram,Route_9,05:19,06:39,10,Station_20,Station_1,12
2023-01-16,Train,Route_9,12:10,13:49,62,Station_13,Station_14,7
2023-01-16,Tram,Route_3,07:30,08:56,61,Station_1,Station_20,9
2023-01-16,Tram,Route_3,19:09,20:19,66,Station_6,Station_10,12
2023-01-16,Tram,Route_2,13:50,15:34,25,Station_12,Station_8,5
2023-01-16,Bus,Route_1,22:13,22:58,66,Station_18,Station_12,3
2023-01-16,Bus,Route_5,05:43,06:39,9,Station_15,Station_6,6
2023-01-16,Metro,Route_1,07:18,08:43,79,Station_1,Station_19,10
2023-01-16,Tram,Route_3,20:13,20:41,30,Station_12,Station_14,7
2023-01-16,Bus,Route_5,09:23,11:31,44,Station_10,Station_13,9
2023-01-16,Bus,Route_10,18:22,20:21,66,Station_12,Station_8,7
2023-01-16,Bus,Route_4,17:33,17:55,56,Station_5,Station_19,6
2023-01-16,Metro,Route_7,13:44,14:17,92,Station_13,Station_16,8
2023-01-16,Metro,Route_8,20:28,22:13,18,Station_5,Station_8,0
2023-01-16,Metro,Route_4,10:52,11:25,95,Station_7,Station_6,4
2023-01-16,Bus,Route_3,21:47,23:32,55,Station_12,Station_6,14
2023-01-16,Metro,Route_6,13:11,15:04,37,Station_17,Station_7,15
2023-01-16,Metro,Route_3,17:47,19:07,4,Station_7,Station_17,12
2023-01-16,Metro,Route_6,16:05,17:06,92,Station_16,Station_3,8
2023-01-16,Train,Route_4,12:41,14:28,4,Station_19,Station_2,9
2023-01-16,Metro,Route_9,18:16,19:20,66,Station_11,Station_19,5
2023-01-16,Bus,Route_3,17:44,18:06,9,Station_7,Station_19,7
2023-01-16,Tram,Route_10,16:11,18:01,52,Station_10,Station_14,14
2023-01-16,Tram,Route_6,10:16,11:56,37,Station_1,Station_18,5
2023-01-16,Tram,Route_5,19:19,20:44,48,Station_7,Station_18,11
2023-01-16,Tram,Route_4,17:54,19:31,11,Station_15,Station_8,6
2023-01-16,Train,Route_5,19:27,20:49,13,Station_2,Station_6,0
2023-01-16,Train,Route_4,18:38,19:41,22,Station_1,Station_9,6
2023-01-17,Bus,Route_10,09:11,09:41,6,Station_7,Station_16,12
2023-01-17,Train,Route_2,16:26,17:35,61,Station_1,Station_18,8
2023-01-17,Tram,Route_4,20:38,21:39,38,Station_13,Station_12,9
2023-01-17,Metro,Route_6,09:16,09:34,8,Station_13,Station_11,5
2023-01-17,Bus,Route_7,08:08,08:25,5,Station_8,Station_14,2
2023-01-17,Metro,Route_7,22:49,24:58,44,Station_13,Station_10,14
2023-01-17,Tram,Route_10,10:12,11:22,52,Station_4,Station_12,1
2023-01-17,Metro,Route_3,09:51,10:27,13,Station_16,Station_13,7
2023-01-17,Metro,Route_3,22:06,23:05,96,Station_1,Station_5,4
2023-01-17,Tram,Route_8,14:44,15:13,23,Station_10,Station_20,3
2023-01-17,Train,Route_1,09:55,10:35,61,Station_9,Station_16,1
2023-01-17,Tram,Route_2,06:36,07:55,69,Station_2,Station_15,2
2023-01-17,Metro,Route_9,05:32,06:08,31,Station_20,Station_1,14
2023-01-17,Tram,Route_7,17:16,19:14,48,Station_16,Station_17,6
2023-01-17,Tram,Route_7,11:23,11:55,75,Station_19,Station_9,8
2023-01-17,Tram,Route_1,06:13,07:54,85,Station_4,Station_19,13
2023-01-17,Bus,Route_1,22:28,24:17,19,Station_2,Station_18,1
2023-01-17,Metro,Route_3,10:14,11:19,93,Station_1,Station_19,12
2023-01-17,Tram,Route_4,18:49,20:40,38,Station_13,Station_20,11
2023-01-17,Metro,Route_10,11:22,13:12,63,Station_4,Station_11,0
2023-01-17,Metro,Route_5,06:48,08:53,42,Station_2,Station_19,14
2023-01-17,Metro,Route_1,15:31,16:02,16,Station_18,Station_7,1
2023-01-17,Train,Route_4,06:11,07:11,85,Station_12,Station_9,9
2023-01-17,Train,Route_1,14:52,16:53,38,Station_10,Station_12,14
2023-01-17,Bus,Route_5,15:34,17:37,12,Station_20,Station_12,9
2023-01-17,Tram,Route_9,10:32,11:33,71,Station_11,Station_17,5
2023-01-17,Bus,Route_5,22:33,23:16,6,Station_8,Station_11,2
2023-01-17,Metro,Route_3,18:54,20:54,19,Station_4,Station_8,7
2023-01-17,Train,Route_7,16:22,16:41,3,Station_5,Station_17,5
2023-01-17,Bus,Route_6,15:31,16:38,18,Station_15,Station_16,3
2023-01-17,Bus,Route_2,05:45,07:34,21,Station_3,Station_4,9
2023-01-17,Metro,Route_8,10:55,12:33,31,Station_5,Station_18,9
2023-01-18,Tram,Route_1,17:08,19:11,99,Station_17,Station_3,8
2023-01-18,Train,Route_3,16:29,16:55,75,Station_15,Station_7,11
2023-01-18,Tram,Route_7,06:19,06:43,41,Station_3,Station_12,5
2023-01-18,Metro,Route_8,22:54,23:50,62,Station_16,Station_2,12
2023-01-18,Bus,Route_3,12:45,14:24,60,Station_6,Station_16,9
2023-01-18,Tram,Route_6,06:54,08:37,35,Station_10,Station_2,11
2023-01-18,Metro,Route_1,09:12,10:05,75,Station_3,Station_12,3
2023-01-18,Metro,Route_10,10:27,11:27,51,Station_4,Station_5,2
2023-01-18,Tram,Route_9,19:26,19:51,24,Station_18,Station_18,10
2023-01-18,Metro,Route_5,18:59,20:55,35,Station_1,Station_13,11
2023-01-18,Tram,Route_4,17:36,17:59,72,Station_1,Station_7,7
2023-01-18,Metro,Route_7,21:24,22:28,74,Station_16,Station_15,2
2023-01-18,Train,Route_5,17:20,18:39,90,Station_8,Station_20,11
2023-01-18,Train,Route_4,07:49,08:41,78,Station_5,Station_3,6
2023-01-18,Metro,Route_2,15:21,16:14,51,Station_14,Station_3,6
2023-01-18,Train,Route_1,14:52,15:54,100,Station_10,Station_4,6
2023-01-18,Tram,Route_8,19:33,21:07,54,Station_6,Station_15,2
2023-01-18,Metro,Route_8,19:44,20:56,20,Station_15,Station_9,13
2023-01-18,Train,Route_7,13:48,14:40,48,Station_3,Station_11,6
2023-01-18,Train,Route_3,09:08,10:54,12,Station_1,Station_4,5
2023-01-18,Bus,Route_1,15:12,16:06,37,Station_16,Station_1,10
2023-01-18,Bus,Route_2,08:09,09:43,49,Station_10,Station_17,14
2023-01-18,Bus,Route_10,06:24,07:46,22,Station_14,Station_3,3
2023-01-18,Train,Route_4,19:26,19:52,3,Station_7,Station_13,6
2023-01-18,Metro,Route_4,09:04,10:58,36,Station_16,Station_19,15
2023-01-18,Metro,Route_2,14:59,15:43,55,Station_17,Station_12,15
2023-01-18,Metro,Route_9,05:53,07:03,19,Station_5,Station_6,0
2023-01-18,Bus,Route_4,03:46,05:49,32,Station_19,Station_20,8
2023-01-18,Bus,Route_2,12:05,14:03,32,Station_13,Station_16,14
2023-01-18,Tram,Route_4,17:41,19:05,81,Station_1,Station_14,4
2023-01-18,Train,Route_10,12:00,13:27,29,Station_4,Station_4,0
2023-01-18,Bus,Route_10,12:52,13:59,89,Station_5,Station_17,5
2023-01-19,Metro,Route_9,07:06,07:34,79,Station_9,Station_18,3
2023-01-19,Metro,Route_3,19:24,19:45,31,Station_2,Station_16,2
2023-01-19,Metro,Route_2,11:22,12:49,28,Station_13,Station_19,2
2023-01-19,Train,Route_3,19:19,20:12,3,Station_3,Station_3,10
2023-01-19,Tram,Route_8,08:22,09:57,48,Station_10,Station_18,8
2023-01-19,Bus,Route_4,09:01,10:24,40,Station_11,Station_2,3
2023-01-19,Train,Route_5,18:16,19:39,44,Station_7,Station_20,2
2023-01-19,Train,Route_1,13:30,15:24,98,Station_8,Station_5,4
2023-01-19,Train,Route_1,20:44,21:37,11,Station_19,Station_2,8
2023-01-19,Bus,Route_6,11:27,12:46,48,Station_2,Station_4,14
2023-01-19,Bus,Route_6,17:01,17:40,82,Station_5,Station_7,1
2023-01-19,Train,Route_3,05:09,05:40,58,Station_9,Station_12,13
2023-01-19,Train,Route_5,22:43,23:49,90,Station_18,Station_10,6
2023-01-19,Tram,Route_4,07:10,08:20,84,Station_3,Station_3,8
2023-01-19,Train,Route_9,14:50,16:59,30,Station_18,Station_3,9
2023-01-19,Bus,Route_5,09:20,10:35,68,Station_12,Station_13,13
2023-01-19,Tram,Route_5,20:47,21:03,99,Station_6,Station_16,13
2023-01-19,Metro,Route_8,14:24,15:02,76,Station_2,Station_8,15
2023-01-19,Metro,Route_6,21:42,22:46,74,Station_16,Station_6,7
2023-01-19,Tram,Route_5,15:56,17:58,24,Station_17,Station_6,3
2023-01-19,Tram,Route_8,12:14,12:45,27,Station_16,Station_19,3
2023-01-19,Bus,Route_4,12:49,14:44,92,Station_13,Station_8,10
2023-01-19,Train,Route_6,11:22,12:49,82,Station_18,Station_19,12
2023-01-19,Train,Route_2,09:36,10:59,41,Station_5,Station_18,0
2023-01-19,Bus,Route_10,07:30,09:00,80,Station_9,Station_15,1
2023-01-19,Tram,Route_8,08:58,09:07,74,Station_15,Station_15,5
2023-01-19,Tram,Route_9,15:50,16:42,17,Station_20,Station_5,2
2023-01-19,Train,Route_1,22:11,22:27,71,Station_14,Station_7,13
2023-01-19,Tram,Route_2,07:46,08:31,65,Station_18,Station_4,11
2023-01-19,Train,Route_3,22:45,24:28,85,Station_14,Station_5,2
2023-01-19,Metro,Route_8,22:53,24:56,83,Station_9,Station_11,10
2023-01-19,Bus,Route_4,08:25,09:43,16,Station_20,Station_1,14
2023-01-20,Tram,Route_10,06:12,08:15,46,Station_3,Station_1,6
2023-01-20,Train,Route_2,17:22,17:48,18,Station_9,Station_11,10
2023-01-20,Train,Route_9,15:09,16:15,53,Station_6,Station_3,5
2023-01-20,Train,Route_3,15:01,16:56,61,Station_17,Station_4,2
2023-01-20,Metro,Route_10,09:19,10:24,64,Station_10,Station_4,8
2023-01-20,Metro,Route_10,13:55,15:08,33,Station_12,Station_8,2
2023-01-20,Metro,Route_7,09:16,11:21,90,Station_4,Station_7,6
2023-01-20,Metro,Route_9,18:46,19:10,67,Station_19,Station_4,7
2023-01-20,Train,Route_4,07:29,09:32,96,Station_15,Station_11,4
2023-01-20,Train,Route_1,06:03,06:17,14,Station_7,Station_5,9
2023-01-20,Tram,Route_5,20:02,21:38,2,Station_16,Station_10,1
2023-01-20,Train,Route_1,11:15,11:55,34,Station_6,Station_20,12
2023-01-20,Metro,Route_5,18:01,20:00,85,Station_4,Station_12,8
2023-01-20,Train,Route_4,21:18,21:44,4,Station_9,Station_13,13
2023-01-20,Train,Route_7,20:13,22:05,85,Station_3,Station_3,13
2023-01-20,Metro,Route_1,12:59,13:58,20,Station_16,Station_2,9
2023-01-20,Tram,Route_8,05:30,06:05,97,Station_1,Station_13,0
2023-01-20,Train,Route_9,09:23,10:23,69,Station_17,Station_9,15
2023-01-20,Train,Route_7,18:34,19:16,39,Station_11,Station_15,10
2023-01-20,Metro,Route_7,08:07,09:02,1,Station_15,Station_17,15
2023-01-20,Metro,Route_4,12:03,13:03,30,Station_1,Station_12,15
2023-01-20,Tram,Route_7,11:01,11:55,13,Station_13,Station_4,6
2023-01-20,Metro,Route_7,15:38,16:56,29,Station_16,Station_6,13
2023-01-20,Metro,Route_6,06:50,07:36,8,Station_13,Station_13,3
2023-01-20,Bus,Route_8,08:05,08:32,34,Station_2,Station_4,6
2023-01-20,Metro,Route_6,08:09,08:56,98,Station_7,Station_3,0
2023-01-20,Metro,Route_7,13:40,15:28,72,Station_15,Station_7,5
2023-01-20,Tram,Route_9,19:13,20:12,98,Station_10,Station_6,10
2023-01-20,Tram,Route_9,07:48,08:45,70,Station_15,Station_13,15
2023-01-20,Metro,Route_10,18:06,18:50,50,Station_14,Station_3,3
2023-01-20,Train,Route_9,06:41,08:52,59,Station_3,Station_10,11
2023-01-20,Metro,Route_2,11:03,12:46,20,Station_13,Station_11,7
2023-01-21,Bus,Route_10,08:12,09:01,26,Station_7,Station_6,33
2023-01-21,Tram,Route_1,07:51,10:34,34,Station_16,Station_12,61
2023-01-21,Tram,Route_8,05:58,07:08,62,Station_15,Station_7,13
2023-01-21,Bus,Route_9,16:06,18:01,31,Station_13,Station_13,29
2023-01-21,Bus,Route_3,06:05,07:50,39,Station_6,Station_9,62
2023-01-21,Train,Route_9,17:15,19:32,43,Station_19,Station_10,57
2023-01-21,Train,Route_7,06:58,09:00,81,Station_9,Station_1,55
2023-01-21,Bus,Route_9,18:51,19:43,39,Station_1,Station_20,33
2023-01-21,Tram,Route_1,22:28,24:01,9,Station_2,Station_11,68
2023-01-21,Train,Route_8,10:28,12:14,9,Station_4,Station_14,31
2023-01-21,Train,Route_6,19:46,22:08,75,Station_14,Station_11,28
2023-01-21,Tram,Route_3,20:19,21:34,71,Station_8,Station_8,58
2023-01-21,Metro,Route_6,12:15,14:38,57,Station_9,Station_15,51
2023-01-21,Train,Route_10,19:45,20:29,21,Station_7,Station_1,30
2023-01-21,Train,Route_6,14:21,17:03,44,Station_19,Station_9,48
2023-01-21,Train,Route_9,13:05,14:56,20,Station_16,Station_19,67
2023-01-21,Tram,Route_5,14:52,16:22,76,Station_1,Station_19,14
2023-01-21,Tram,Route_5,16:55,18:50,94,Station_13,Station_11,27
2023-01-21,Train,Route_9,15:28,17:37,63,Station_5,Station_14,64
2023-01-21,Train,Route_1,07:20,09:45,16,Station_6,Station_11,34
2023-01-21,Metro,Route_7,06:29,09:19,99,Station_14,Station_9,52
2023-01-21,Bus,Route_8,08:56,10:46,70,Station_12,Station_16,64
2023-01-21,Metro,Route_8,05:20,07:24,47,Station_17,Station_6,48
2023-01-21,Tram,Route_3,09:05,11:19,99,Station_19,Station_20,37
2023-01-21,Bus,Route_5,12:43,13:35,40,Station_1,Station_5,27
2023-01-21,Tram,Route_10,15:40,17:37,62,Station_2,Station_14,27
2023-01-21,Metro,Route_7,19:16,21:59,38,Station_2,Station_5,43
2023-01-21,Tram,Route_1,21:59,24:25,34,Station_9,Station_4,48
2023-01-21,Tram,Route_1,10:00,12:13,41,Station_11,Station_2,13
2023-01-21,Metro,Route_7,20:04,22:53,67,Station_7,Station_10,66
2023-01-21,Tram,Route_7,07:32,09:46,4,Station_17,Station_17,19
2023-01-21,Metro,Route_8,14:27,15:25,48,Station_14,Station_20,40
2023-01-22,Tram,Route_5,06:12,08:04,41,Station_15,Station_17,13
2023-01-22,Bus,Route_4,15:12,16:47,45,Station_2,Station_16,10
2023-01-22,Train,Route_9,12:13,13:25,24,Station_16,Station_13,2
2023-01-22,Bus,Route_1,18:40,20:46,98,Station_3,Station_18,9
2023-01-22,Tram,Route_8,09:34,10:21,92,Station_4,Station_17,4
2023-01-22,Bus,Route_5,15:22,15:41,79,Station_17,Station_16,0
2023-01-22,Bus,Route_5,14:06,15:59,37,Station_17,Station_11,0
2023-01-22,Train,Route_8,20:32,22:21,18,Station_6,Station_6,0
2023-01-22,Tram,Route_1,06:55,07:09,12,Station_13,Station_2,12
2023-01-22,Metro,Route_9,22:40,23:13,12,Station_17,Station_10,6
2023-01-22,Bus,Route_3,12:50,13:46,86,Station_20,Station_14,7
2023-01-22,Tram,Route_1,16:56,17:39,79,Station_1,Station_6,13
2023-01-22,Tram,Route_3,17:27,18:13,26,Station_16,Station_15,7
2023-01-22,Tram,Route_7,18:29,20:19,37,Station_7,Station_6,5
2023-01-22,Bus,Route_9,12:08,13:04,38,Station_20,Station_18,7
2023-01-22,Tram,Route_10,14:59,16:13,87,Station_11,Station_15,14
2023-01-22,Tram,Route_10,16:52,17:49,69,Station_14,Station_18,9
2023-01-22,Bus,Route_9,10:21,11:42,27,Station_13,Station_8,3
2023-01-22,Tram,Route_6,08:54,10:16,94,Station_2,Station_1,10
2023-01-22,Train,Route_6,09:29,10:03,97,Station_14,Station_6,0
2023-01-22,Tram,Route_7,19:56,20:37,54,Station_3,Station_2,0
2023-01-22,Train,Route_1,22:58,24:24,36,Station_4,Station_20,2
2023-01-22,Train,Route_2,16:44,17:31,48,Station_19,Station_8,12
2023-01-22,Train,Route_3,18:44,20:04,18,Station_19,Station_17,0
2023-01-22,Bus,Route_1,20:29,21:10,54,Station_9,Station_13,5
2023-01-22,Bus,Route_10,08:28,10:30,37,Station_20,Station_20,4
2023-01-22,Tram,Route_7,20:19,22:06,15,Station_20,Station_8,12
2023-01-22,Tram,Route_7,17:03,18:23,89,Station_20,Station_6,1
2023-01-22,Tram,Route_6,16:22,17:03,67,Station_8,Station_13,10
2023-01-22,Tram,Route_10,18:05,19:09,33,Station_2,Station_14,7
2023-01-22,Metro,Route_1,17:43,19:37,95,Station_3,Station_9,15
2023-01-22,Tram,Route_9,08:43,10:41,5,Station_2,Station_14,11
2023-01-23,Tram,Route_10,10:57,12:25,2,Station_17,Station_18,4
2023-01-23,Metro,Route_5,07:08,07:54,63,Station_2,Station_5,4
2023-01-23,Tram,Route_8,09:05,10:57,92,Station_18,Station_2,4
2023-01-23,Tram,Route_7,08:52,09:59,88,Station_4,Station_19,6
2023-01-23,Tram,Route_1,06:14,06:38,99,Station_2,Station_12,7
2023-01-23,Metro,Route_6,10:34,11:09,19,Station_9,Station_4,13
2023-01-23,Tram,Route_4,09:28,10:54,46,Station_5,Station_9,6
2023-01-23,Bus,Route_1,16:33,17:34,55,Station_20,Station_17,6
2023-01-23,Metro,Route_6,21:45,23:08,89,Station_20,Station_9,14
2023-01-23,Bus,Route_6,13:37,15:11,24,Station_6,Station_4,6
2023-01-23,Tram,Route_5,10:21,11:59,97,Station_4,Station_12,14
2023-01-23,Tram,Route_2,12:40,14:27,9,Station_5,Station_9,6
2023-01-23,Tram,Route_6,18:24,18:32,75,Station_15,Station_17,5
2023-01-23,Bus,Route_6,03:00,04:02,100,Station_3,Station_9,10
2023-01-23,Train,Route_10,10:39,12:00,81,Station_12,Station_6,9
2023-01-23,Tram,Route_10,06:12,06:23,16,Station_20,Station_11,9
2023-01-23,Train,Route_2,11:29,13:25,5,Station_11,Station_13,13
2023-01-23,Metro,Route_5,18:09,20:08,77,Station_13,Station_16,4
2023-01-23,Metro,Route_6,16:30,17:31,9,Station_17,Station_1,11
2023-01-23,Train,Route_1,19:35,20:48,34,Station_1,Station_13,11
2023-01-23,Metro,Route_9,11:29,12:56,68,Station_7,Station_20,9
2023-01-23,Bus,Route_6,03:53,05:52,32,Station_2,Station_5,0
2023-01-23,Metro,Route_2,08:15,10:09,70,Station_16,Station_11,4
2023-01-23,Tram,Route_3,21:02,22:49,100,Station_17,Station_4,1
2023-01-23,Bus,Route_4,08:28,09:59,70,Station_16,Station_13,3
2023-01-23,Train,Route_10,19:54,22:06,43,Station_3,Station_16,14
2023-01-23,Train,Route_8,16:38,17:43,49,Station_18,Station_14,3
2023-01-23,Metro,Route_3,15:15,15:38,31,Station_2,Station_16,12
2023-01-23,Bus,Route_5,06:05,08:09,47,Station_9,Station_4,8
2023-01-23,Metro,Route_2,16:21,16:48,85,Station_1,Station_18,6
2023-01-23,Bus,Route_8,13:28,14:13,81,Station_9,Station_15,12
2023-01-23,Metro,Route_9,10:51,12:37,14,Station_7,Station_20,10
2023-01-24,Bus,Route_5,15:15,17:06,12,Station_11,Station_1,8
